param_name,rank,min
base_model.model.module.model.layers.8.self_attn.v_proj.lora_A.default.weight,0,-0.0008538744295947254
base_model.model.module.model.layers.8.self_attn.q_proj.lora_B.default.weight,0,-0.05373314395546913
base_model.model.module.model.layers.8.self_attn.q_proj.lora_A.default.weight,0,-1.775227428879589e-05
base_model.model.module.model.layers.7.self_attn.v_proj.lora_B.default.weight,0,-0.13982032239437103
base_model.model.module.model.layers.7.self_attn.v_proj.lora_A.default.weight,0,-0.0011085262522101402
base_model.model.module.model.layers.7.self_attn.q_proj.lora_B.default.weight,0,-0.10441362112760544
base_model.model.module.model.layers.7.self_attn.q_proj.lora_A.default.weight,0,-1.2153486750321463e-05
base_model.model.module.model.layers.6.self_attn.v_proj.lora_B.default.weight,0,-0.07329653948545456
base_model.model.module.model.layers.6.self_attn.v_proj.lora_A.default.weight,0,-0.00013328269415069371
base_model.model.module.model.layers.6.self_attn.q_proj.lora_B.default.weight,0,-0.06249682232737541
base_model.model.module.model.layers.6.self_attn.q_proj.lora_A.default.weight,0,-1.1750765224860515e-05
base_model.model.module.model.layers.5.self_attn.v_proj.lora_B.default.weight,0,-0.10435648262500763
base_model.model.module.model.layers.5.self_attn.v_proj.lora_A.default.weight,0,-0.00015130292740650475
base_model.model.module.model.layers.5.self_attn.q_proj.lora_B.default.weight,0,-0.14689578115940094
base_model.model.module.model.layers.5.self_attn.q_proj.lora_A.default.weight,0,-4.029797128168866e-05
base_model.model.module.model.layers.4.self_attn.v_proj.lora_B.default.weight,0,-0.11893283575773239
base_model.model.module.model.layers.4.self_attn.v_proj.lora_A.default.weight,0,-0.0001847838721005246
base_model.model.module.model.layers.4.self_attn.q_proj.lora_B.default.weight,0,-0.06987948715686798
base_model.model.module.model.layers.4.self_attn.q_proj.lora_A.default.weight,0,-2.0303183191572316e-05
base_model.model.module.model.layers.3.self_attn.v_proj.lora_B.default.weight,0,-0.08103456348180771
base_model.model.module.model.layers.3.self_attn.v_proj.lora_A.default.weight,0,-0.0004635472141671926
base_model.model.module.model.layers.3.self_attn.q_proj.lora_B.default.weight,0,-0.026329796761274338
base_model.model.module.model.layers.3.self_attn.q_proj.lora_A.default.weight,0,-4.885515409114305e-06
base_model.model.module.model.layers.2.self_attn.v_proj.lora_B.default.weight,0,-0.12742206454277039
base_model.model.module.model.layers.2.self_attn.v_proj.lora_A.default.weight,0,-9.023742313729599e-05
base_model.model.module.model.layers.2.self_attn.q_proj.lora_B.default.weight,0,-0.02829034999012947
base_model.model.module.model.layers.2.self_attn.q_proj.lora_A.default.weight,0,-1.6133441022248007e-05
base_model.model.module.model.layers.1.self_attn.v_proj.lora_B.default.weight,0,-0.215069979429245
base_model.model.module.model.layers.1.self_attn.v_proj.lora_A.default.weight,0,-0.00018948673096019775
base_model.model.module.model.layers.1.self_attn.q_proj.lora_B.default.weight,0,-0.0066040800884366035
base_model.model.module.model.layers.1.self_attn.q_proj.lora_A.default.weight,0,-3.4538068121037213e-06
base_model.model.module.model.layers.0.self_attn.v_proj.lora_B.default.weight,0,-0.1410609632730484
base_model.model.module.model.layers.0.self_attn.v_proj.lora_A.default.weight,0,-0.00047669219202362
base_model.model.module.model.layers.0.self_attn.q_proj.lora_B.default.weight,0,-0.009099867194890976
base_model.model.module.model.layers.0.self_attn.q_proj.lora_A.default.weight,0,-5.726020390284248e-06
base_model.model.module.model.layers.31.self_attn.v_proj.lora_B.default.weight,0,-0.003697606036439538
base_model.model.module.model.layers.31.self_attn.v_proj.lora_A.default.weight,0,-9.833992407948244e-06
base_model.model.module.model.layers.31.self_attn.q_proj.lora_B.default.weight,0,-0.005089799407869577
base_model.model.module.model.layers.31.self_attn.q_proj.lora_A.default.weight,0,-8.624873544249567e-07
base_model.model.module.model.layers.30.self_attn.v_proj.lora_B.default.weight,0,-0.0029106633737683296
base_model.model.module.model.layers.30.self_attn.v_proj.lora_A.default.weight,0,-1.8068911913360353e-06
base_model.model.module.model.layers.30.self_attn.q_proj.lora_B.default.weight,0,-0.002241887152194977
base_model.model.module.model.layers.30.self_attn.q_proj.lora_A.default.weight,0,-5.473024771163182e-07
base_model.model.module.model.layers.29.self_attn.v_proj.lora_B.default.weight,0,-0.003870361717417836
base_model.model.module.model.layers.29.self_attn.v_proj.lora_A.default.weight,0,-1.283525944018038e-05
base_model.model.module.model.layers.29.self_attn.q_proj.lora_B.default.weight,0,-0.006653598975390196
base_model.model.module.model.layers.29.self_attn.q_proj.lora_A.default.weight,0,-1.386036728945328e-06
base_model.model.module.model.layers.28.self_attn.v_proj.lora_B.default.weight,0,-0.003674120642244816
base_model.model.module.model.layers.28.self_attn.v_proj.lora_A.default.weight,0,-1.8162863852921873e-05
base_model.model.module.model.layers.28.self_attn.q_proj.lora_B.default.weight,0,-0.003712387289851904
base_model.model.module.model.layers.28.self_attn.q_proj.lora_A.default.weight,0,-8.881865483090223e-07
base_model.model.module.model.layers.27.self_attn.v_proj.lora_B.default.weight,0,-0.007981658913195133
base_model.model.module.model.layers.27.self_attn.v_proj.lora_A.default.weight,0,-2.081149659716175e-06
base_model.model.module.model.layers.27.self_attn.q_proj.lora_B.default.weight,0,-0.004437952768057585
base_model.model.module.model.layers.27.self_attn.q_proj.lora_A.default.weight,0,-7.557727599305508e-07
base_model.model.module.model.layers.26.self_attn.v_proj.lora_B.default.weight,0,-0.006125536747276783
base_model.model.module.model.layers.26.self_attn.v_proj.lora_A.default.weight,0,-1.2199830962345004e-05
base_model.model.module.model.layers.26.self_attn.q_proj.lora_B.default.weight,0,-0.016833167523145676
base_model.model.module.model.layers.26.self_attn.q_proj.lora_A.default.weight,0,-7.467336899935617e-07
base_model.model.module.model.layers.25.self_attn.v_proj.lora_B.default.weight,0,-0.00884303916245699
base_model.model.module.model.layers.25.self_attn.v_proj.lora_A.default.weight,0,-2.4227547328337096e-06
base_model.model.module.model.layers.25.self_attn.q_proj.lora_B.default.weight,0,-0.004090783651918173
base_model.model.module.model.layers.25.self_attn.q_proj.lora_A.default.weight,0,-1.1767958767450182e-06
base_model.model.module.model.layers.24.self_attn.v_proj.lora_B.default.weight,0,-0.007834898307919502
base_model.model.module.model.layers.24.self_attn.v_proj.lora_A.default.weight,0,-1.538550350232981e-05
base_model.model.module.model.layers.24.self_attn.q_proj.lora_B.default.weight,0,-0.004140680655837059
base_model.model.module.model.layers.24.self_attn.q_proj.lora_A.default.weight,0,-6.426595291486592e-07
base_model.model.module.model.layers.23.self_attn.v_proj.lora_B.default.weight,0,-0.0037732573691755533
base_model.model.module.model.layers.23.self_attn.v_proj.lora_A.default.weight,0,-2.3025566406431608e-05
base_model.model.module.model.layers.23.self_attn.q_proj.lora_B.default.weight,0,-0.010918723419308662
base_model.model.module.model.layers.23.self_attn.q_proj.lora_A.default.weight,0,-3.364222322943533e-07
base_model.model.module.model.layers.22.self_attn.v_proj.lora_B.default.weight,0,-0.011497404426336288
base_model.model.module.model.layers.22.self_attn.v_proj.lora_A.default.weight,0,-2.784181560855359e-05
base_model.model.module.model.layers.22.self_attn.q_proj.lora_B.default.weight,0,-0.007825484499335289
base_model.model.module.model.layers.22.self_attn.q_proj.lora_A.default.weight,0,-8.946029765866115e-07
base_model.model.module.model.layers.21.self_attn.v_proj.lora_B.default.weight,0,-0.004915472120046616
base_model.model.module.model.layers.21.self_attn.v_proj.lora_A.default.weight,0,-1.8622904462972656e-05
base_model.model.module.model.layers.21.self_attn.q_proj.lora_B.default.weight,0,-0.01381141971796751
base_model.model.module.model.layers.21.self_attn.q_proj.lora_A.default.weight,0,-1.0679671049729222e-06
base_model.model.module.model.layers.20.self_attn.v_proj.lora_B.default.weight,0,-0.0050018527545034885
base_model.model.module.model.layers.20.self_attn.v_proj.lora_A.default.weight,0,-3.829547495115548e-06
base_model.model.module.model.layers.20.self_attn.q_proj.lora_B.default.weight,0,-0.006762058939784765
base_model.model.module.model.layers.20.self_attn.q_proj.lora_A.default.weight,0,-1.3355627288547112e-06
base_model.model.module.model.layers.19.self_attn.v_proj.lora_B.default.weight,0,-0.0045668757520616055
base_model.model.module.model.layers.19.self_attn.v_proj.lora_A.default.weight,0,-2.108559783664532e-06
base_model.model.module.model.layers.19.self_attn.q_proj.lora_B.default.weight,0,-0.026231301948428154
base_model.model.module.model.layers.19.self_attn.q_proj.lora_A.default.weight,0,-1.8575881313154241e-06
base_model.model.module.model.layers.18.self_attn.v_proj.lora_B.default.weight,0,-0.018107658252120018
base_model.model.module.model.layers.18.self_attn.v_proj.lora_A.default.weight,0,-8.372310730919708e-06
base_model.model.module.model.layers.18.self_attn.q_proj.lora_B.default.weight,0,-0.012962725013494492
base_model.model.module.model.layers.18.self_attn.q_proj.lora_A.default.weight,0,-2.9485418053809553e-06
base_model.model.module.model.layers.17.self_attn.v_proj.lora_B.default.weight,0,-0.017834210768342018
base_model.model.module.model.layers.17.self_attn.v_proj.lora_A.default.weight,0,-5.098774272482842e-05
base_model.model.module.model.layers.17.self_attn.q_proj.lora_B.default.weight,0,-0.016254901885986328
base_model.model.module.model.layers.17.self_attn.q_proj.lora_A.default.weight,0,-8.20375362309278e-07
base_model.model.module.model.layers.16.self_attn.v_proj.lora_B.default.weight,0,-0.045601941645145416
base_model.model.module.model.layers.16.self_attn.v_proj.lora_A.default.weight,0,-3.099926470895298e-05
base_model.model.module.model.layers.16.self_attn.q_proj.lora_B.default.weight,0,-0.012908577919006348
base_model.model.module.model.layers.16.self_attn.q_proj.lora_A.default.weight,0,-7.012299647612963e-07
base_model.model.module.model.layers.15.self_attn.v_proj.lora_B.default.weight,0,-0.013523105531930923
base_model.model.module.model.layers.15.self_attn.v_proj.lora_A.default.weight,0,-1.857845563790761e-05
base_model.model.module.model.layers.15.self_attn.q_proj.lora_B.default.weight,0,-0.019130002707242966
base_model.model.module.model.layers.15.self_attn.q_proj.lora_A.default.weight,0,-5.048151706432691e-06
base_model.model.module.model.layers.14.self_attn.v_proj.lora_B.default.weight,0,-0.023224232718348503
base_model.model.module.model.layers.14.self_attn.v_proj.lora_A.default.weight,0,-6.10287424933631e-05
base_model.model.module.model.layers.14.self_attn.q_proj.lora_B.default.weight,0,-0.013644792139530182
base_model.model.module.model.layers.14.self_attn.q_proj.lora_A.default.weight,0,-1.0828434824361466e-06
base_model.model.module.model.layers.13.self_attn.v_proj.lora_B.default.weight,0,-0.02537284977734089
base_model.model.module.model.layers.13.self_attn.v_proj.lora_A.default.weight,0,-7.251356146298349e-05
base_model.model.module.model.layers.13.self_attn.q_proj.lora_B.default.weight,0,-0.023713989183306694
base_model.model.module.model.layers.13.self_attn.q_proj.lora_A.default.weight,0,-9.442061127629131e-06
base_model.model.module.model.layers.12.self_attn.v_proj.lora_B.default.weight,0,-0.06789576262235641
base_model.model.module.model.layers.12.self_attn.v_proj.lora_A.default.weight,0,-3.117484084214084e-05
base_model.model.module.model.layers.12.self_attn.q_proj.lora_B.default.weight,0,-0.013461006805300713
base_model.model.module.model.layers.12.self_attn.q_proj.lora_A.default.weight,0,-2.674357119758497e-06
base_model.model.module.model.layers.11.self_attn.v_proj.lora_B.default.weight,0,-0.04329181835055351
base_model.model.module.model.layers.11.self_attn.v_proj.lora_A.default.weight,0,-0.00023365137167274952
base_model.model.module.model.layers.11.self_attn.q_proj.lora_B.default.weight,0,-0.024999063462018967
base_model.model.module.model.layers.11.self_attn.q_proj.lora_A.default.weight,0,-1.1419608654250624e-06
base_model.model.module.model.layers.10.self_attn.v_proj.lora_B.default.weight,0,-0.028799965977668762
base_model.model.module.model.layers.10.self_attn.v_proj.lora_A.default.weight,0,-3.3466771128587425e-05
base_model.model.module.model.layers.10.self_attn.q_proj.lora_B.default.weight,0,-0.011995536275207996
base_model.model.module.model.layers.10.self_attn.q_proj.lora_A.default.weight,0,-5.108444383949973e-06
base_model.model.module.model.layers.9.self_attn.v_proj.lora_B.default.weight,0,-0.025084136053919792
base_model.model.module.model.layers.9.self_attn.v_proj.lora_A.default.weight,0,-2.962100552394986e-05
base_model.model.module.model.layers.9.self_attn.q_proj.lora_B.default.weight,0,-0.02410810999572277
base_model.model.module.model.layers.9.self_attn.q_proj.lora_A.default.weight,0,-7.166474460973404e-06
base_model.model.module.model.layers.8.self_attn.v_proj.lora_B.default.weight,0,-0.03671873360872269
base_model.model.module.model.layers.8.self_attn.v_proj.lora_A.default.weight,0,-0.00018352166807744652
base_model.model.module.model.layers.8.self_attn.q_proj.lora_B.default.weight,0,-0.02147422917187214
base_model.model.module.model.layers.8.self_attn.q_proj.lora_A.default.weight,0,-6.208234026416903e-06
base_model.model.module.model.layers.7.self_attn.v_proj.lora_B.default.weight,0,-0.01786370575428009
base_model.model.module.model.layers.7.self_attn.v_proj.lora_A.default.weight,0,-0.0001877374161267653
base_model.model.module.model.layers.7.self_attn.q_proj.lora_B.default.weight,0,-0.020848706364631653
base_model.model.module.model.layers.7.self_attn.q_proj.lora_A.default.weight,0,-2.5023337002494372e-06
base_model.model.module.model.layers.6.self_attn.v_proj.lora_B.default.weight,0,-0.013176988810300827
base_model.model.module.model.layers.6.self_attn.v_proj.lora_A.default.weight,0,-2.0054496417287737e-05
base_model.model.module.model.layers.6.self_attn.q_proj.lora_B.default.weight,0,-0.026075351983308792
base_model.model.module.model.layers.6.self_attn.q_proj.lora_A.default.weight,0,-2.5577064661774784e-06
base_model.model.module.model.layers.5.self_attn.v_proj.lora_B.default.weight,0,-0.022567082196474075
base_model.model.module.model.layers.5.self_attn.v_proj.lora_A.default.weight,0,-2.3265480194822885e-05
base_model.model.module.model.layers.5.self_attn.q_proj.lora_B.default.weight,0,-0.026905417442321777
base_model.model.module.model.layers.5.self_attn.q_proj.lora_A.default.weight,0,-7.709606506978162e-06
base_model.model.module.model.layers.4.self_attn.v_proj.lora_B.default.weight,0,-0.03490714356303215
base_model.model.module.model.layers.4.self_attn.v_proj.lora_A.default.weight,0,-2.1528603610931896e-05
base_model.model.module.model.layers.4.self_attn.q_proj.lora_B.default.weight,0,-0.013744876720011234
base_model.model.module.model.layers.4.self_attn.q_proj.lora_A.default.weight,0,-6.902464974700706e-06
base_model.model.module.model.layers.3.self_attn.v_proj.lora_B.default.weight,0,-0.010250055231153965
base_model.model.module.model.layers.3.self_attn.v_proj.lora_A.default.weight,0,-0.00012177306052763015
base_model.model.module.model.layers.3.self_attn.q_proj.lora_B.default.weight,0,-0.0062168496660888195
base_model.model.module.model.layers.3.self_attn.q_proj.lora_A.default.weight,0,-1.262985279026907e-06
base_model.model.module.model.layers.2.self_attn.v_proj.lora_B.default.weight,0,-0.026364656165242195
base_model.model.module.model.layers.2.self_attn.v_proj.lora_A.default.weight,0,-2.3136421077651903e-05
base_model.model.module.model.layers.2.self_attn.q_proj.lora_B.default.weight,0,-0.008906606584787369
base_model.model.module.model.layers.2.self_attn.q_proj.lora_A.default.weight,0,-3.843023023364367e-06
base_model.model.module.model.layers.1.self_attn.v_proj.lora_B.default.weight,0,-0.06866354495286942
base_model.model.module.model.layers.1.self_attn.v_proj.lora_A.default.weight,0,-4.784798511536792e-05
base_model.model.module.model.layers.1.self_attn.q_proj.lora_B.default.weight,0,-0.0008676743018440902
base_model.model.module.model.layers.1.self_attn.q_proj.lora_A.default.weight,0,-4.3299212393321795e-07
base_model.model.module.model.layers.0.self_attn.v_proj.lora_B.default.weight,0,-0.048086248338222504
base_model.model.module.model.layers.0.self_attn.v_proj.lora_A.default.weight,0,-8.710839756531641e-05
base_model.model.module.model.layers.0.self_attn.q_proj.lora_B.default.weight,0,-0.0013181362301111221
base_model.model.module.model.layers.0.self_attn.q_proj.lora_A.default.weight,0,-1.7402913954356336e-06
base_model.model.module.model.layers.31.self_attn.v_proj.lora_B.default.weight,0,-0.011554756201803684
base_model.model.module.model.layers.31.self_attn.v_proj.lora_A.default.weight,0,-2.387745371379424e-05
base_model.model.module.model.layers.31.self_attn.q_proj.lora_B.default.weight,0,-0.015619766898453236
base_model.model.module.model.layers.31.self_attn.q_proj.lora_A.default.weight,0,-2.5280257887061452e-06
base_model.model.module.model.layers.30.self_attn.v_proj.lora_B.default.weight,0,-0.017385335639119148
base_model.model.module.model.layers.30.self_attn.v_proj.lora_A.default.weight,0,-6.941359970369376e-06
base_model.model.module.model.layers.30.self_attn.q_proj.lora_B.default.weight,0,-0.04112563654780388
base_model.model.module.model.layers.30.self_attn.q_proj.lora_A.default.weight,0,-2.3398190478474135e-06
base_model.model.module.model.layers.29.self_attn.v_proj.lora_B.default.weight,0,-0.008323314599692822
base_model.model.module.model.layers.29.self_attn.v_proj.lora_A.default.weight,0,-4.248089680913836e-05
base_model.model.module.model.layers.29.self_attn.q_proj.lora_B.default.weight,0,-0.008210763335227966
base_model.model.module.model.layers.29.self_attn.q_proj.lora_A.default.weight,0,-3.338182750667329e-06
base_model.model.module.model.layers.28.self_attn.v_proj.lora_B.default.weight,0,-0.010129638947546482
base_model.model.module.model.layers.28.self_attn.v_proj.lora_A.default.weight,0,-5.608256469713524e-05
base_model.model.module.model.layers.28.self_attn.q_proj.lora_B.default.weight,0,-0.013885246589779854
base_model.model.module.model.layers.28.self_attn.q_proj.lora_A.default.weight,0,-2.6653888198779896e-06
base_model.model.module.model.layers.27.self_attn.v_proj.lora_B.default.weight,0,-0.0258951373398304
base_model.model.module.model.layers.27.self_attn.v_proj.lora_A.default.weight,0,-5.672044153470779e-06
base_model.model.module.model.layers.27.self_attn.q_proj.lora_B.default.weight,0,-0.007442120928317308
base_model.model.module.model.layers.27.self_attn.q_proj.lora_A.default.weight,0,-3.1476574804401025e-06
base_model.model.module.model.layers.26.self_attn.v_proj.lora_B.default.weight,0,-0.013844592496752739
base_model.model.module.model.layers.26.self_attn.v_proj.lora_A.default.weight,0,-4.829466706723906e-05
base_model.model.module.model.layers.26.self_attn.q_proj.lora_B.default.weight,0,-0.009516718797385693
base_model.model.module.model.layers.26.self_attn.q_proj.lora_A.default.weight,0,-1.3523139159588027e-06
base_model.model.module.model.layers.25.self_attn.v_proj.lora_B.default.weight,0,-0.030713314190506935
base_model.model.module.model.layers.25.self_attn.v_proj.lora_A.default.weight,0,-1.0581516107777134e-05
base_model.model.module.model.layers.25.self_attn.q_proj.lora_B.default.weight,0,-0.0095200901851058
base_model.model.module.model.layers.25.self_attn.q_proj.lora_A.default.weight,0,-6.355543519021012e-06
base_model.model.module.model.layers.24.self_attn.v_proj.lora_B.default.weight,0,-0.01722443476319313
base_model.model.module.model.layers.24.self_attn.v_proj.lora_A.default.weight,0,-7.470222044503316e-05
base_model.model.module.model.layers.24.self_attn.q_proj.lora_B.default.weight,0,-0.02083515375852585
base_model.model.module.model.layers.24.self_attn.q_proj.lora_A.default.weight,0,-1.816570375012816e-06
base_model.model.module.model.layers.23.self_attn.v_proj.lora_B.default.weight,0,-0.029339458793401718
base_model.model.module.model.layers.23.self_attn.v_proj.lora_A.default.weight,0,-8.356841863133013e-05
base_model.model.module.model.layers.23.self_attn.q_proj.lora_B.default.weight,0,-0.022038014605641365
base_model.model.module.model.layers.23.self_attn.q_proj.lora_A.default.weight,0,-1.2810695579901221e-06
base_model.model.module.model.layers.22.self_attn.v_proj.lora_B.default.weight,0,-0.016163287684321404
base_model.model.module.model.layers.22.self_attn.v_proj.lora_A.default.weight,0,-7.826206274330616e-05
base_model.model.module.model.layers.22.self_attn.q_proj.lora_B.default.weight,0,-0.006566653959453106
base_model.model.module.model.layers.22.self_attn.q_proj.lora_A.default.weight,0,-2.6871036880038446e-06
base_model.model.module.model.layers.21.self_attn.v_proj.lora_B.default.weight,0,-0.021983692422509193
base_model.model.module.model.layers.21.self_attn.v_proj.lora_A.default.weight,0,-9.412364306626841e-05
base_model.model.module.model.layers.21.self_attn.q_proj.lora_B.default.weight,0,-0.048516541719436646
base_model.model.module.model.layers.21.self_attn.q_proj.lora_A.default.weight,0,-3.649886821222026e-06
base_model.model.module.model.layers.20.self_attn.v_proj.lora_B.default.weight,0,-0.00933554582297802
base_model.model.module.model.layers.20.self_attn.v_proj.lora_A.default.weight,0,-1.7204118194058537e-05
base_model.model.module.model.layers.20.self_attn.q_proj.lora_B.default.weight,0,-0.021927177906036377
base_model.model.module.model.layers.20.self_attn.q_proj.lora_A.default.weight,0,-4.218605681671761e-06
base_model.model.module.model.layers.19.self_attn.v_proj.lora_B.default.weight,0,-0.02945736236870289
base_model.model.module.model.layers.19.self_attn.v_proj.lora_A.default.weight,0,-7.24841220289818e-06
base_model.model.module.model.layers.19.self_attn.q_proj.lora_B.default.weight,0,-0.01684364676475525
base_model.model.module.model.layers.19.self_attn.q_proj.lora_A.default.weight,0,-1.7885438410303323e-06
base_model.model.module.model.layers.18.self_attn.v_proj.lora_B.default.weight,0,-0.016093865036964417
base_model.model.module.model.layers.18.self_attn.v_proj.lora_A.default.weight,0,-3.7152462027734146e-05
base_model.model.module.model.layers.18.self_attn.q_proj.lora_B.default.weight,0,-0.021952975541353226
base_model.model.module.model.layers.18.self_attn.q_proj.lora_A.default.weight,0,-5.047883405495668e-06
base_model.model.module.model.layers.17.self_attn.v_proj.lora_B.default.weight,0,-0.0458715446293354
base_model.model.module.model.layers.17.self_attn.v_proj.lora_A.default.weight,0,-0.00018613037536852062
base_model.model.module.model.layers.17.self_attn.q_proj.lora_B.default.weight,0,-0.029489492997527122
base_model.model.module.model.layers.17.self_attn.q_proj.lora_A.default.weight,0,-3.1338199732999783e-06
base_model.model.module.model.layers.16.self_attn.v_proj.lora_B.default.weight,0,-0.017435533925890923
base_model.model.module.model.layers.16.self_attn.v_proj.lora_A.default.weight,0,-7.982371607795358e-05
base_model.model.module.model.layers.16.self_attn.q_proj.lora_B.default.weight,0,-0.11558056622743607
base_model.model.module.model.layers.16.self_attn.q_proj.lora_A.default.weight,0,-1.0823027878359426e-05
base_model.model.module.model.layers.15.self_attn.v_proj.lora_B.default.weight,0,-0.03394017741084099
base_model.model.module.model.layers.15.self_attn.v_proj.lora_A.default.weight,0,-4.9238504288950935e-05
base_model.model.module.model.layers.15.self_attn.q_proj.lora_B.default.weight,0,-0.04044749587774277
base_model.model.module.model.layers.15.self_attn.q_proj.lora_A.default.weight,0,-1.1119645023427438e-05
base_model.model.module.model.layers.14.self_attn.v_proj.lora_B.default.weight,0,-0.0684104859828949
base_model.model.module.model.layers.14.self_attn.v_proj.lora_A.default.weight,0,-0.00019436836009845138
base_model.model.module.model.layers.14.self_attn.q_proj.lora_B.default.weight,0,-0.007643094751983881
base_model.model.module.model.layers.14.self_attn.q_proj.lora_A.default.weight,0,-3.7145105125091504e-06
base_model.model.module.model.layers.13.self_attn.v_proj.lora_B.default.weight,0,-0.15746912360191345
base_model.model.module.model.layers.13.self_attn.v_proj.lora_A.default.weight,0,-0.0002924783912021667
base_model.model.module.model.layers.13.self_attn.q_proj.lora_B.default.weight,0,-0.04851920157670975
base_model.model.module.model.layers.13.self_attn.q_proj.lora_A.default.weight,0,-2.8023303457302973e-05
base_model.model.module.model.layers.12.self_attn.v_proj.lora_B.default.weight,0,-0.09134101867675781
base_model.model.module.model.layers.12.self_attn.v_proj.lora_A.default.weight,0,-0.0001038814807543531
base_model.model.module.model.layers.12.self_attn.q_proj.lora_B.default.weight,0,-0.014818786643445492
base_model.model.module.model.layers.12.self_attn.q_proj.lora_A.default.weight,0,-1.4378983905771747e-05
base_model.model.module.model.layers.11.self_attn.v_proj.lora_B.default.weight,0,-0.13651999831199646
base_model.model.module.model.layers.11.self_attn.v_proj.lora_A.default.weight,0,-0.000725159072317183
base_model.model.module.model.layers.11.self_attn.q_proj.lora_B.default.weight,0,-0.020476629957556725
base_model.model.module.model.layers.11.self_attn.q_proj.lora_A.default.weight,0,-6.806418241467327e-06
base_model.model.module.model.layers.10.self_attn.v_proj.lora_B.default.weight,0,-0.05115008354187012
base_model.model.module.model.layers.10.self_attn.v_proj.lora_A.default.weight,0,-8.98537618923001e-05
base_model.model.module.model.layers.10.self_attn.q_proj.lora_B.default.weight,0,-0.051493894308805466
base_model.model.module.model.layers.10.self_attn.q_proj.lora_A.default.weight,0,-1.216516102431342e-05
base_model.model.module.model.layers.9.self_attn.v_proj.lora_B.default.weight,0,-0.0917012095451355
base_model.model.module.model.layers.9.self_attn.v_proj.lora_A.default.weight,0,-8.387991692870855e-05
base_model.model.module.model.layers.9.self_attn.q_proj.lora_B.default.weight,0,-0.04993223398923874
base_model.model.module.model.layers.9.self_attn.q_proj.lora_A.default.weight,0,-1.7467444195062853e-05
base_model.model.module.model.layers.8.self_attn.v_proj.lora_B.default.weight,0,-0.12127875536680222
base_model.model.module.model.layers.8.self_attn.v_proj.lora_A.default.weight,0,-0.0005317861796356738
base_model.model.module.model.layers.8.self_attn.q_proj.lora_B.default.weight,0,-0.025426724925637245
base_model.model.module.model.layers.8.self_attn.q_proj.lora_A.default.weight,0,-1.3178410881664604e-05
base_model.model.module.model.layers.7.self_attn.v_proj.lora_B.default.weight,0,-0.0662187784910202
base_model.model.module.model.layers.7.self_attn.v_proj.lora_A.default.weight,0,-0.0004827972734346986
base_model.model.module.model.layers.7.self_attn.q_proj.lora_B.default.weight,0,-0.04189737141132355
base_model.model.module.model.layers.7.self_attn.q_proj.lora_A.default.weight,0,-8.157379852491431e-06
base_model.model.module.model.layers.6.self_attn.v_proj.lora_B.default.weight,0,-0.040121257305145264
base_model.model.module.model.layers.6.self_attn.v_proj.lora_A.default.weight,0,-4.504542448557913e-05
base_model.model.module.model.layers.6.self_attn.q_proj.lora_B.default.weight,0,-0.033727455884218216
base_model.model.module.model.layers.6.self_attn.q_proj.lora_A.default.weight,0,-1.2425984095898457e-05
base_model.model.module.model.layers.5.self_attn.v_proj.lora_B.default.weight,0,-0.035875070840120316
base_model.model.module.model.layers.5.self_attn.v_proj.lora_A.default.weight,0,-6.285950803430751e-05
base_model.model.module.model.layers.5.self_attn.q_proj.lora_B.default.weight,0,-0.045825619250535965
base_model.model.module.model.layers.5.self_attn.q_proj.lora_A.default.weight,0,-1.1964866644120775e-05
base_model.model.module.model.layers.4.self_attn.v_proj.lora_B.default.weight,0,-0.06564140319824219
base_model.model.module.model.layers.4.self_attn.v_proj.lora_A.default.weight,0,-6.289246084634215e-05
base_model.model.module.model.layers.4.self_attn.q_proj.lora_B.default.weight,0,-0.0318170003592968
base_model.model.module.model.layers.4.self_attn.q_proj.lora_A.default.weight,0,-1.0368554285378195e-05
base_model.model.module.model.layers.3.self_attn.v_proj.lora_B.default.weight,0,-0.0180036798119545
base_model.model.module.model.layers.3.self_attn.v_proj.lora_A.default.weight,0,-0.00022051662381272763
base_model.model.module.model.layers.3.self_attn.q_proj.lora_B.default.weight,0,-0.014305401593446732
base_model.model.module.model.layers.3.self_attn.q_proj.lora_A.default.weight,0,-2.0030488485645037e-06
base_model.model.module.model.layers.2.self_attn.v_proj.lora_B.default.weight,0,-0.10830049216747284
base_model.model.module.model.layers.2.self_attn.v_proj.lora_A.default.weight,0,-5.590516593656503e-05
base_model.model.module.model.layers.2.self_attn.q_proj.lora_B.default.weight,0,-0.03106386587023735
base_model.model.module.model.layers.2.self_attn.q_proj.lora_A.default.weight,0,-1.2632985999516677e-05
base_model.model.module.model.layers.1.self_attn.v_proj.lora_B.default.weight,0,-0.1936209350824356
base_model.model.module.model.layers.1.self_attn.v_proj.lora_A.default.weight,0,-9.064275946002454e-05
base_model.model.module.model.layers.1.self_attn.q_proj.lora_B.default.weight,0,-0.0035422691144049168
base_model.model.module.model.layers.1.self_attn.q_proj.lora_A.default.weight,0,-9.808863069338258e-06
base_model.model.module.model.layers.0.self_attn.v_proj.lora_B.default.weight,0,-0.09005444496870041
base_model.model.module.model.layers.0.self_attn.v_proj.lora_A.default.weight,0,-0.00029080850072205067
base_model.model.module.model.layers.0.self_attn.q_proj.lora_B.default.weight,0,-0.003583332756534219
